epoch total_loss physics_loss bc_u_loss bc_yy_loss interface_value_loss interface_dx_loss interface_dy_loss
4489 5.41524775e-03 1.46702025e-03 1.78274687e-03 2.16524699e-03 2.01455951e-01 2.41173029e+00 7.72342741e-01
4490 5.37489681e-03 1.31661282e-03 1.80825766e-03 2.24974472e-03 2.49437064e-01 2.41003275e+00 7.97583282e-01
4491 5.61441807e-03 1.32782408e-03 1.80995371e-03 2.47641583e-03 1.92946702e-01 2.36001301e+00 7.95167327e-01
4492 5.76737057e-03 1.52815646e-03 1.73210050e-03 2.50684237e-03 2.38783270e-01 2.42044449e+00 7.84303069e-01
4493 5.47810085e-03 1.30567921e-03 1.79736211e-03 2.37475894e-03 2.68871486e-01 2.37106895e+00 8.22677553e-01
4494 5.44748921e-03 1.36784604e-03 1.75188726e-03 2.32744031e-03 2.83294916e-01 2.49035525e+00 7.73492277e-01
4495 5.42205572e-03 1.31838815e-03 1.76986842e-03 2.33351137e-03 2.55326390e-01 2.45210409e+00 7.78454304e-01
4496 5.30883064e-03 1.26827788e-03 1.79037510e-03 2.24989327e-03 2.52415717e-01 2.41014457e+00 7.94354022e-01
4497 5.47899539e-03 1.44665432e-03 1.77627150e-03 2.25577829e-03 2.59079337e-01 2.42052007e+00 7.92252421e-01
4498 5.55400271e-03 1.31520140e-03 1.88191980e-03 2.35664914e-03 2.00435743e-01 2.40961933e+00 7.73129821e-01
4499 5.17484499e-03 1.19598745e-03 1.73924444e-03 2.23937025e-03 2.10847780e-01 2.36770058e+00 7.96377063e-01
4500 5.46020083e-03 1.22783205e-03 1.90940744e-03 2.32266122e-03 2.68236816e-01 2.39460540e+00 8.13274443e-01
4501 5.42277051e-03 1.26897567e-03 1.84325816e-03 2.31027184e-03 2.33174294e-01 2.38861179e+00 8.00539374e-01
4502 5.39929979e-03 1.33606803e-03 1.78203615e-03 2.28089583e-03 2.67859131e-01 2.42718697e+00 7.97283888e-01
4503 5.43000456e-03 1.37403794e-03 1.74325786e-03 2.31237640e-03 3.00028265e-01 2.44772077e+00 8.03588629e-01
4504 5.13404701e-03 1.19077717e-03 1.75932073e-03 2.18372256e-03 1.94037706e-01 2.40117073e+00 7.75610745e-01
4505 5.42566227e-03 1.32368156e-03 1.78471976e-03 2.31699133e-03 2.37550825e-01 2.42589426e+00 7.82310665e-01
4506 5.53920865e-03 1.54258660e-03 1.78687915e-03 2.20947876e-03 2.32528299e-01 2.43119431e+00 7.76912928e-01
4507 5.75562427e-03 1.47766958e-03 1.78911770e-03 2.48851255e-03 2.92483658e-01 2.39707327e+00 8.20849895e-01
4508 5.52968495e-03 1.48546253e-03 1.82972767e-03 2.21419963e-03 2.63001293e-01 2.42658186e+00 7.93336153e-01
4509 5.50948037e-03 1.47204474e-03 1.84356433e-03 2.19358713e-03 2.52459556e-01 2.41216183e+00 7.96935737e-01
4510 5.21919038e-03 1.18298468e-03 1.77601562e-03 2.25995970e-03 1.98520362e-01 2.38265181e+00 7.85281837e-01
4511 5.49632264e-03 1.42432807e-03 1.81997637e-03 2.25172751e-03 2.58424520e-01 2.42644978e+00 7.92729080e-01
4512 5.35675185e-03 1.32779742e-03 1.73830765e-03 2.29039951e-03 2.15116501e-01 2.42857671e+00 7.69087791e-01
4513 5.27479034e-03 1.35646493e-03 1.78868836e-03 2.12942460e-03 1.80880994e-01 2.38123250e+00 7.76411712e-01
4514 5.22275409e-03 1.27365603e-03 1.74035213e-03 2.20854720e-03 1.67583659e-01 2.32907534e+00 7.93341815e-01
4515 5.68578811e-03 1.59411214e-03 1.74322282e-03 2.34822277e-03 1.98141336e-01 2.40477991e+00 7.71089852e-01
4516 5.29923430e-03 1.28462829e-03 1.78125699e-03 2.23310851e-03 2.08707660e-01 2.41147709e+00 7.74955392e-01
4517 5.28853713e-03 1.41730113e-03 1.72922935e-03 2.14167987e-03 2.93206811e-01 2.49577808e+00 7.72128820e-01
4518 5.40264277e-03 1.19872799e-03 1.81923178e-03 2.38438370e-03 2.66766787e-01 2.46739459e+00 7.73203611e-01
4519 5.51809324e-03 1.46174571e-03 1.82626746e-03 2.22978927e-03 2.58426130e-01 2.46364903e+00 7.73320854e-01
4520 5.10972738e-03 1.26724341e-03 1.71643042e-03 2.12582201e-03 1.99561477e-01 2.43157291e+00 7.63517737e-01
4521 5.42160450e-03 1.29598565e-03 1.86361256e-03 2.26173596e-03 2.39000469e-01 2.38289428e+00 8.05630744e-01
4522 5.44082234e-03 1.50125567e-03 1.67775445e-03 2.26154434e-03 2.35987455e-01 2.39235687e+00 7.99272060e-01
4523 5.49917435e-03 1.40126003e-03 1.90008676e-03 2.19759974e-03 1.95783362e-01 2.42096734e+00 7.68506110e-01
4524 5.62297832e-03 1.30856538e-03 1.81454117e-03 2.49958504e-03 2.54863769e-01 2.42254925e+00 7.92247593e-01
4525 5.14884153e-03 1.16778712e-03 1.77211070e-03 2.20866618e-03 2.45262235e-01 2.40828586e+00 7.93540478e-01
4526 5.24994405e-03 1.23484107e-03 1.68411585e-03 2.33070971e-03 2.45572537e-01 2.43423700e+00 7.82149315e-01
4527 5.41377999e-03 1.16431224e-03 1.84346992e-03 2.40569632e-03 2.70205915e-01 2.39789915e+00 8.07299495e-01
4528 5.67463739e-03 1.52128947e-03 1.76524278e-03 2.38777604e-03 2.97104359e-01 2.43050623e+00 8.04829359e-01
4529 5.01782726e-03 1.20519171e-03 1.70961523e-03 2.10276968e-03 2.18850762e-01 2.35829163e+00 8.03256631e-01
4530 5.29193040e-03 1.50444033e-03 1.66570791e-03 2.12155189e-03 1.98478162e-01 2.38530350e+00 7.83758283e-01
4531 5.27677499e-03 1.24182459e-03 1.86390465e-03 2.17073224e-03 2.80653596e-01 2.46931148e+00 7.81697154e-01
4532 5.22099528e-03 1.19763415e-03 1.75151473e-03 2.27155210e-03 2.62103230e-01 2.41752291e+00 8.00763190e-01
4533 5.25838695e-03 1.37700012e-03 1.69885228e-03 2.18222220e-03 2.79697090e-01 2.42410254e+00 8.08050573e-01
4534 5.05870394e-03 1.24148326e-03 1.70105440e-03 2.11586826e-03 2.66113967e-01 2.42378259e+00 8.00869823e-01
4535 5.47748944e-03 1.31274131e-03 1.84886379e-03 2.31563020e-03 2.22566098e-01 2.39516401e+00 7.94475079e-01
4536 5.32159628e-03 1.21099630e-03 1.78785040e-03 2.32246867e-03 2.48945341e-01 2.39762139e+00 8.05195451e-01
4537 5.78167709e-03 1.44937588e-03 1.84818415e-03 2.48385663e-03 2.28276968e-01 2.42710876e+00 7.80036390e-01
4538 4.99773165e-03 1.23559136e-03 1.63405505e-03 2.12782039e-03 2.32945204e-01 2.41303921e+00 7.85551906e-01
4539 5.43495314e-03 1.30559434e-03 1.81285001e-03 2.31625070e-03 2.26709604e-01 2.39067554e+00 7.91790009e-01
4540 5.63875772e-03 1.35207467e-03 1.79389468e-03 2.49253795e-03 2.18861371e-01 2.37626600e+00 7.93695688e-01
4541 5.26685594e-03 1.31708011e-03 1.72393757e-03 2.22554570e-03 2.60694981e-01 2.39619493e+00 8.06686699e-01
4542 5.27315447e-03 1.10586733e-03 1.91690016e-03 2.25004368e-03 3.10786724e-01 2.46464324e+00 7.96658933e-01
4543 5.39593631e-03 1.29307737e-03 1.82341621e-03 2.27914215e-03 2.68022567e-01 2.40442848e+00 8.07113588e-01
4544 5.25448704e-03 1.30681205e-03 1.81724818e-03 2.13020458e-03 1.90929428e-01 2.34542799e+00 8.00557375e-01
4545 4.97232843e-03 1.24536734e-03 1.76807574e-03 1.95860630e-03 2.47133940e-01 2.38387442e+00 8.09479237e-01
4546 5.33183897e-03 1.28550734e-03 1.70133309e-03 2.34472798e-03 2.38728464e-01 2.34123540e+00 8.23252201e-01
4547 5.13578905e-03 1.23037642e-03 1.66889140e-03 2.23631272e-03 1.77125767e-01 2.36201048e+00 7.86986709e-01
4548 5.64380409e-03 1.55231683e-03 1.76080747e-03 2.33038329e-03 2.64582694e-01 2.42845249e+00 7.93871760e-01
4549 5.29293483e-03 1.16024842e-03 1.68705790e-03 2.44533946e-03 2.56632924e-01 2.46380234e+00 7.74114847e-01
4550 5.24826348e-03 1.38463953e-03 1.75128109e-03 2.11201818e-03 2.92704940e-01 2.41696620e+00 8.11659098e-01
4551 5.14989300e-03 1.26509124e-03 1.69729220e-03 2.18728068e-03 1.96864098e-01 2.38931990e+00 7.80340075e-01
4552 4.97241085e-03 1.12769275e-03 1.80853158e-03 2.03592028e-03 2.33904779e-01 2.43074608e+00 7.79499054e-01
4553 5.74382953e-03 1.48437475e-03 1.87728752e-03 2.38183234e-03 3.02192330e-01 2.45334744e+00 7.97486246e-01
4554 5.49399108e-03 1.26171624e-03 1.85138325e-03 2.38057296e-03 2.85835445e-01 2.47965908e+00 7.77865112e-01
4555 5.36107412e-03 1.21706154e-03 1.80161325e-03 2.34207860e-03 2.87840307e-01 2.49461317e+00 7.73430049e-01
4556 5.38803078e-03 1.24137476e-03 1.83007179e-03 2.31628958e-03 2.62606770e-01 2.41903305e+00 7.93364286e-01
4557 4.95949481e-03 1.19982311e-03 1.65578828e-03 2.10356619e-03 2.84805238e-01 2.42831087e+00 7.98272192e-01
4558 5.36829559e-03 1.29431067e-03 1.73554628e-03 2.33813934e-03 2.67276049e-01 2.43124247e+00 7.92085469e-01
4559 5.24859689e-03 1.45888317e-03 1.71333470e-03 2.07609823e-03 2.48544127e-01 2.40189409e+00 7.96944439e-01
4560 5.01068356e-03 1.14327215e-03 1.75852713e-03 2.10859720e-03 2.55374402e-01 2.42938638e+00 7.85490453e-01
4561 5.04446775e-03 1.24385464e-03 1.69658021e-03 2.10373034e-03 2.69907653e-01 2.45111251e+00 7.82750785e-01
4562 5.23177348e-03 1.09574827e-03 1.87240541e-03 2.26338417e-03 2.04113901e-01 2.36559272e+00 7.92862475e-01
4563 5.29380748e-03 1.24379585e-03 1.81527622e-03 2.23447476e-03 2.28920236e-01 2.36263895e+00 8.05932283e-01
4564 5.27226040e-03 1.25700445e-03 1.69954891e-03 2.31545186e-03 2.23556295e-01 2.36725807e+00 8.01298380e-01
4565 5.40834200e-03 1.24619633e-03 1.83080905e-03 2.33108411e-03 2.20586926e-01 2.36308742e+00 8.00599456e-01
4566 5.15305810e-03 1.20171788e-03 1.77293865e-03 2.17817631e-03 1.93911493e-01 2.38201618e+00 7.80640185e-01
4567 5.40631590e-03 1.51541934e-03 1.73032982e-03 2.16030981e-03 2.25557357e-01 2.37036037e+00 8.01452577e-01
4568 4.99411486e-03 1.22662808e-03 1.78476179e-03 1.98250124e-03 1.91155851e-01 2.40104008e+00 7.71022320e-01
4569 5.28918253e-03 1.35626318e-03 1.78378914e-03 2.14886852e-03 2.30009913e-01 2.39279461e+00 7.93555021e-01
4570 5.27951075e-03 1.31109904e-03 1.68554275e-03 2.28261738e-03 2.20211357e-01 2.36545849e+00 8.00669372e-01
4571 5.14507201e-03 1.32673385e-03 1.69796450e-03 2.12004641e-03 2.94748366e-01 2.45747066e+00 7.91781783e-01
4572 4.97105811e-03 1.16643787e-03 1.75915915e-03 2.04518158e-03 2.47108221e-01 2.44287348e+00 7.76945949e-01
4573 5.28844399e-03 1.21847156e-03 1.74732448e-03 2.32236320e-03 2.51793176e-01 2.44897842e+00 7.75527716e-01
4574 5.23966411e-03 1.33549748e-03 1.76119548e-03 2.14268803e-03 2.51563877e-01 2.38244200e+00 8.05234313e-01
4575 5.04094781e-03 1.20747276e-03 1.73750275e-03 2.09571864e-03 2.21846104e-01 2.40934443e+00 7.80350387e-01
4576 5.11988066e-03 1.19628594e-03 1.63324689e-03 2.29002582e-03 2.89857179e-01 2.45942259e+00 7.89686024e-01
4577 5.34337899e-03 1.24357338e-03 1.78785180e-03 2.31169048e-03 2.32089877e-01 2.34599185e+00 8.13120484e-01
4578 5.19284094e-03 1.23773492e-03 1.74524949e-03 2.20962195e-03 2.02458069e-01 2.40809441e+00 7.70661950e-01
4579 5.15429117e-03 1.35828333e-03 1.70300179e-03 2.09273887e-03 2.35278934e-01 2.40675020e+00 7.87780762e-01
4580 5.21192653e-03 1.24203356e-03 1.70088490e-03 2.26881681e-03 1.60399377e-01 2.34199858e+00 7.82804787e-01
4581 5.32333506e-03 1.36334344e-03 1.79768319e-03 2.16202578e-03 2.50687480e-01 2.42308736e+00 7.85026908e-01
4582 4.94746864e-03 1.32223673e-03 1.65899040e-03 1.96596491e-03 2.44973168e-01 2.38137150e+00 8.03039789e-01
4583 5.27383666e-03 1.25734822e-03 1.75244338e-03 2.26380839e-03 2.05050021e-01 2.36183882e+00 7.95347631e-01
4584 4.96217096e-03 1.24276837e-03 1.76922546e-03 1.94989890e-03 2.45908409e-01 2.41483140e+00 7.90500998e-01
4585 5.36772609e-03 1.28117448e-03 1.76081294e-03 2.32544774e-03 2.58696258e-01 2.43248320e+00 7.87690282e-01
4586 5.03437826e-03 1.24181341e-03 1.68652378e-03 2.10576202e-03 2.46767670e-01 2.40773249e+00 7.96020389e-01
4587 5.44646150e-03 1.19395810e-03 1.85219955e-03 2.40003411e-03 2.37458542e-01 2.42314196e+00 7.83076465e-01
4588 5.23601891e-03 1.27187080e-03 1.77511794e-03 2.18877289e-03 2.25917935e-01 2.35966206e+00 8.07744324e-01
4589 5.08377422e-03 1.18133856e-03 1.76172249e-03 2.14049290e-03 1.89097255e-01 2.34960604e+00 7.93086112e-01
4590 5.10567566e-03 1.22510991e-03 1.76021515e-03 2.12004595e-03 2.72078663e-01 2.45298171e+00 7.82985866e-01
4591 5.24822390e-03 1.32758101e-03 1.67856284e-03 2.24180752e-03 2.40258440e-01 2.42018747e+00 7.84388065e-01
4592 5.33098355e-03 1.48451002e-03 1.71372877e-03 2.13252031e-03 1.93024188e-01 2.35049105e+00 7.92910814e-01
4593 5.41810039e-03 1.34711398e-03 1.81846775e-03 2.25228025e-03 2.06577614e-01 2.36064363e+00 7.95786202e-01
4594 5.12644742e-03 1.14167377e-03 1.74425496e-03 2.24024779e-03 2.39576891e-01 2.39465261e+00 7.94519484e-01
4595 5.42924972e-03 1.48637162e-03 1.79788889e-03 2.14474346e-03 2.13427424e-01 2.41733456e+00 7.71362662e-01
4596 4.87230252e-03 1.04109442e-03 1.74731272e-03 2.08363449e-03 2.28748068e-01 2.39834833e+00 7.86954641e-01
4597 5.12635335e-03 1.25641772e-03 1.68504776e-03 2.18467531e-03 1.80709511e-01 2.35300612e+00 7.85208285e-01
4598 5.38225798e-03 1.19248638e-03 1.72930968e-03 2.46018940e-03 2.40950108e-01 2.36836386e+00 8.05269003e-01
4599 5.38528012e-03 1.27559586e-03 1.86837791e-03 2.24105618e-03 2.18224630e-01 2.36176133e+00 7.98591614e-01
4600 4.93372232e-03 1.13454531e-03 1.74103049e-03 2.05792417e-03 1.90930814e-01 2.36109257e+00 7.90111125e-01
4601 4.85144556e-03 1.17424037e-03 1.62825815e-03 2.04864284e-03 2.72114336e-01 2.44363165e+00 7.86568403e-01
4602 5.15146367e-03 1.18275965e-03 1.73638167e-03 2.23207939e-03 2.12033063e-01 2.32997274e+00 8.13419819e-01
4603 4.92412550e-03 1.11027714e-03 1.73381367e-03 2.07975879e-03 2.44383097e-01 2.38362145e+00 8.05320740e-01
4604 5.37092891e-03 1.38236466e-03 1.68414391e-03 2.30416586e-03 2.22104788e-01 2.41052580e+00 7.80401707e-01
4605 4.93108947e-03 1.13586965e-03 1.70867622e-03 2.08630762e-03 2.04162449e-01 2.36501217e+00 7.90171325e-01
4606 5.05001098e-03 1.20729394e-03 1.76334265e-03 2.07912968e-03 2.13404655e-01 2.38247204e+00 7.87290335e-01
4607 5.32882242e-03 1.17591559e-03 1.87054195e-03 2.28205044e-03 2.82355309e-01 2.41825819e+00 8.02046955e-01
4608 5.10634482e-03 1.19381316e-03 1.71993847e-03 2.19233218e-03 2.29036987e-01 2.38240957e+00 7.93784201e-01
4609 5.06626302e-03 1.17753132e-03 1.79668551e-03 2.09177751e-03 2.36359999e-01 2.40447617e+00 7.88362920e-01
4610 5.10257762e-03 1.16868492e-03 1.79002376e-03 2.14358163e-03 2.55857468e-01 2.39310455e+00 8.00795972e-01
4611 4.96268785e-03 1.09331473e-03 1.70779903e-03 2.16122484e-03 3.16879869e-01 2.45619011e+00 8.00857782e-01
4612 5.06429747e-03 1.12081110e-03 1.77524239e-03 2.16794247e-03 2.69768417e-01 2.43015671e+00 7.91690052e-01
4613 5.06736571e-03 1.19453308e-03 1.68799108e-03 2.18458218e-03 2.27526411e-01 2.36971378e+00 7.99012482e-01
4614 4.93462291e-03 1.18300691e-03 1.73623010e-03 2.01511453e-03 2.38860816e-01 2.39968586e+00 7.91698098e-01
4615 5.04785730e-03 1.23047305e-03 1.68444309e-03 2.13264837e-03 2.60834694e-01 2.36381102e+00 8.15574825e-01
4616 5.09194005e-03 1.10222830e-03 1.74676324e-03 2.24268599e-03 2.31162980e-01 2.37295079e+00 7.99099386e-01
4617 5.18333819e-03 1.17901992e-03 1.72413967e-03 2.27994355e-03 2.02946141e-01 2.38054681e+00 7.83029258e-01
4618 5.25956182e-03 1.17063057e-03 1.78740174e-03 2.30126199e-03 2.35927314e-01 2.38710451e+00 7.93777525e-01
4619 5.14677074e-03 1.09723420e-03 1.74681016e-03 2.30243593e-03 2.58910596e-01 2.39481831e+00 8.01791251e-01
4620 4.98549687e-03 1.26414374e-03 1.69085525e-03 2.03021010e-03 2.55809307e-01 2.41156363e+00 7.91186750e-01
4621 5.00300433e-03 1.18899043e-03 1.59393752e-03 2.21980689e-03 2.37598881e-01 2.40524149e+00 7.87128568e-01
4622 5.07749571e-03 1.18029653e-03 1.72237051e-03 2.17451411e-03 2.82246441e-01 2.36941195e+00 8.20723534e-01
4623 5.34813618e-03 1.36972032e-03 1.74350908e-03 2.23463075e-03 2.44057626e-01 2.40008259e+00 7.92120993e-01
4624 5.06564789e-03 1.23294396e-03 1.78204314e-03 2.05035834e-03 2.70443290e-01 2.42142200e+00 7.93228805e-01
4625 5.06673753e-03 1.21253519e-03 1.66537904e-03 2.18853028e-03 2.61339247e-01 2.38414454e+00 8.06013107e-01
4626 5.03290677e-03 1.25156192e-03 1.64347154e-03 2.13756016e-03 2.81385154e-01 2.37767315e+00 8.17219257e-01
4627 5.26071526e-03 1.24583638e-03 1.81565399e-03 2.19898368e-03 2.09156796e-01 2.45449519e+00 7.53932655e-01
4628 5.32540772e-03 1.29146723e-03 1.80825859e-03 2.22545583e-03 1.94900870e-01 2.32475805e+00 8.08144271e-01
4629 5.04428288e-03 1.34571583e-03 1.64405140e-03 2.05424032e-03 2.42886081e-01 2.42485714e+00 7.85004437e-01
4630 5.05066663e-03 1.22213329e-03 1.74996897e-03 2.07833061e-03 2.02290177e-01 2.35608435e+00 8.00040185e-01
4631 5.23506990e-03 1.28589268e-03 1.68973114e-03 2.25916086e-03 2.53785074e-01 2.39725065e+00 7.99775183e-01
4632 5.26433019e-03 1.15136709e-03 1.78054825e-03 2.33216560e-03 2.17267185e-01 2.39341593e+00 7.86038697e-01
4633 4.84715076e-03 1.16218883e-03 1.70283555e-03 1.98188564e-03 2.09621534e-01 2.32260609e+00 8.10825527e-01
4634 5.53343305e-03 1.53064984e-03 1.72819849e-03 2.27435469e-03 1.98202699e-01 2.35744333e+00 7.90946007e-01
4635 5.07406052e-03 1.25613739e-03 1.63161685e-03 2.18602316e-03 2.50855565e-01 2.35177755e+00 8.16154480e-01
4636 5.20620169e-03 1.23684295e-03 1.72026153e-03 2.24884087e-03 2.24852890e-01 2.35882521e+00 7.99452484e-01
4637 5.24553843e-03 1.39710202e-03 1.69557566e-03 2.15258240e-03 2.46868923e-01 2.35209632e+00 8.12030673e-01
4638 4.82796878e-03 1.18489750e-03 1.68286753e-03 1.95996044e-03 2.11984962e-01 2.30423546e+00 8.20493221e-01
4639 5.23252180e-03 1.33174437e-03 1.79509912e-03 2.10539252e-03 2.54037797e-01 2.39669967e+00 8.02128017e-01
4640 5.14097512e-03 1.23709603e-03 1.68358441e-03 2.22006347e-03 1.99765801e-01 2.33166623e+00 8.04302156e-01
4641 5.02012996e-03 1.24805246e-03 1.74557127e-03 2.02622544e-03 2.48623431e-01 2.39893317e+00 7.98649073e-01
4642 5.00267884e-03 1.17074000e-03 1.70589169e-03 2.12579034e-03 2.25290686e-01 2.34968472e+00 8.08532596e-01
4643 4.90711490e-03 1.28537044e-03 1.63189811e-03 1.98952155e-03 2.91829824e-01 2.45939970e+00 7.90305257e-01
4644 4.95491596e-03 1.25058857e-03 1.63352734e-03 2.07053521e-03 2.33174801e-01 2.39385653e+00 7.90350556e-01
4645 5.37991431e-03 1.11399638e-03 1.73657166e-03 2.52907327e-03 2.40912646e-01 2.40210938e+00 7.88734853e-01
4646 4.94827516e-03 1.08705671e-03 1.64252263e-03 2.21847021e-03 1.93875596e-01 2.36139250e+00 7.84966886e-01
4647 4.92813298e-03 1.21476094e-03 1.65297836e-03 2.06008228e-03 2.79933095e-01 2.39781356e+00 8.07730377e-01
4648 4.80192993e-03 1.20378018e-03 1.64347945e-03 1.95440301e-03 2.35470131e-01 2.37878823e+00 7.97404051e-01
4649 5.19028306e-03 1.18230050e-03 1.71542668e-03 2.29223026e-03 2.93307424e-01 2.39091444e+00 8.16911221e-01
4650 4.91678249e-03 1.14059716e-03 1.72219181e-03 2.05371226e-03 2.49740407e-01 2.39391947e+00 8.00973535e-01
4651 4.89210524e-03 1.07514847e-03 1.79389678e-03 2.02275394e-03 2.74291813e-01 2.37908077e+00 8.14902186e-01
4652 4.77940356e-03 1.05064863e-03 1.72216783e-03 2.00631237e-03 2.43041366e-01 2.38838005e+00 7.98081636e-01
4653 4.85495804e-03 1.03452522e-03 1.57134642e-03 2.24883738e-03 2.17174396e-01 2.40861344e+00 7.77659893e-01
4654 5.10060135e-03 1.11551164e-03 1.69411767e-03 2.29070196e-03 2.38214165e-01 2.36993504e+00 8.02404523e-01
4655 5.35259303e-03 1.41694432e-03 1.75479287e-03 2.18056119e-03 2.61936814e-01 2.41823792e+00 7.91758776e-01
4656 4.97554243e-03 1.20721641e-03 1.64463080e-03 2.12339964e-03 2.63664544e-01 2.40604448e+00 7.98595846e-01
4657 5.08130854e-03 1.25477626e-03 1.70688750e-03 2.11940473e-03 2.08780736e-01 2.33275557e+00 8.05898666e-01
4658 5.09288209e-03 1.16553635e-03 1.65674416e-03 2.27031019e-03 2.59543210e-01 2.36176682e+00 8.15152586e-01
4659 5.34922583e-03 1.48989353e-03 1.78247178e-03 2.07653083e-03 2.97504365e-01 2.42559719e+00 8.04991364e-01
4660 4.92183585e-03 1.17943180e-03 1.68498652e-03 2.05715257e-03 2.33073384e-01 2.37184429e+00 7.99360633e-01
4661 5.19742491e-03 1.19827839e-03 1.76642882e-03 2.23246031e-03 2.26075202e-01 2.36727095e+00 7.97390342e-01
4662 5.11816842e-03 1.06739183e-03 1.71484053e-03 2.33566016e-03 2.43967786e-01 2.40740633e+00 7.87803590e-01
4663 4.99897730e-03 1.10791333e-03 1.76476175e-03 2.12602178e-03 2.48774350e-01 2.37816572e+00 8.02416027e-01
4664 4.82554361e-03 9.35111195e-04 1.71071175e-03 2.17948039e-03 2.08844334e-01 2.36245990e+00 7.92472541e-01
4665 5.07728104e-03 1.10147870e-03 1.76119083e-03 2.21434585e-03 2.33943909e-01 2.31879210e+00 8.23709905e-01
4666 4.73517412e-03 1.07014284e-03 1.65118137e-03 2.01358320e-03 2.35340685e-01 2.35537314e+00 8.08734059e-01
4667 5.00138802e-03 1.17047015e-03 1.68994395e-03 2.14067707e-03 2.64428437e-01 2.41745329e+00 7.92921960e-01
4668 4.90246015e-03 1.20900711e-03 1.72123627e-03 1.97191653e-03 2.68284678e-01 2.41159296e+00 8.00436020e-01
4669 4.89725266e-03 1.15349889e-03 1.70533021e-03 2.03814334e-03 2.48683423e-01 2.37302041e+00 8.04541528e-01
4670 4.77437628e-03 1.02002395e-03 1.60717464e-03 2.14696070e-03 1.85423374e-01 2.37424111e+00 7.79977977e-01
4671 5.12568885e-03 1.19616906e-03 1.75040669e-03 2.17876537e-03 3.15860748e-01 2.44250536e+00 8.02779496e-01
4672 5.08004054e-03 1.27931486e-03 1.63741922e-03 2.16308166e-03 1.93296671e-01 2.31505585e+00 8.03724527e-01
4673 5.16475318e-03 1.24746282e-03 1.76607072e-03 2.15095747e-03 2.30001017e-01 2.40720272e+00 7.80380845e-01
4674 5.24944626e-03 1.32537528e-03 1.74864009e-03 2.17514555e-03 2.53386557e-01 2.39809227e+00 7.93105125e-01
4675 5.06271422e-03 1.26331451e-03 1.76855340e-03 2.03058450e-03 2.29852825e-01 2.30859041e+00 8.23213100e-01
4676 5.05647017e-03 1.20763702e-03 1.70976180e-03 2.13880301e-03 2.36619204e-01 2.41938925e+00 7.80188620e-01
4677 4.83695231e-03 1.11186178e-03 1.65884697e-03 2.06599734e-03 2.14513794e-01 2.33319783e+00 8.08710814e-01
4678 4.77153808e-03 1.18394825e-03 1.61760568e-03 1.96970673e-03 2.45446846e-01 2.39996195e+00 7.94257224e-01
4679 4.80928645e-03 1.17944169e-03 1.64858426e-03 1.98096363e-03 2.64765412e-01 2.35894823e+00 8.19361091e-01
4680 4.76936344e-03 1.14388787e-03 1.69127434e-03 1.93394627e-03 2.22835317e-01 2.40234041e+00 7.82816589e-01
4681 5.11690648e-03 1.12871942e-03 1.66994485e-03 2.31794990e-03 2.60528237e-01 2.34945011e+00 8.23079467e-01
4682 4.73732548e-03 1.18705712e-03 1.52653281e-03 2.02349364e-03 2.10123822e-01 2.39148688e+00 7.84033895e-01
4683 4.89864545e-03 1.07294088e-03 1.68961484e-03 2.13581417e-03 2.44001806e-01 2.33929777e+00 8.19703281e-01
4684 4.96892817e-03 1.06213382e-03 1.81011611e-03 2.09632376e-03 3.21749836e-01 2.42637658e+00 8.15384805e-01
4685 4.88078827e-03 1.20098959e-03 1.74179778e-03 1.93770742e-03 2.61144102e-01 2.42413092e+00 7.90015161e-01
4686 4.86689713e-03 1.14905264e-03 1.71939342e-03 1.99815631e-03 2.62979925e-01 2.37651491e+00 8.09673607e-01
4687 5.01364283e-03 1.24840660e-03 1.70423184e-03 2.06070789e-03 2.64524698e-01 2.38827944e+00 8.05829406e-01
4688 4.79971198e-03 1.09830464e-03 1.67658622e-03 2.02454417e-03 2.45457605e-01 2.38104057e+00 8.02789927e-01
4689 4.93738288e-03 1.01736328e-03 1.82138546e-03 2.09835148e-03 2.50325143e-01 2.40009117e+00 7.98749268e-01
4690 4.85778507e-03 1.12863560e-03 1.71404274e-03 2.01480370e-03 2.71321923e-01 2.38371062e+00 8.13445807e-01
4691 5.08588366e-03 1.19974418e-03 1.61002623e-03 2.27583083e-03 2.50304610e-01 2.34864545e+00 8.18276882e-01
4692 4.77512553e-03 1.09040365e-03 1.68724230e-03 1.99722662e-03 2.21529603e-01 2.35950565e+00 7.98428476e-01
4693 4.88469843e-03 1.08499383e-03 1.75344606e-03 2.04597018e-03 2.56682575e-01 2.40606833e+00 7.95536041e-01
4694 5.03145298e-03 1.14016456e-03 1.75018853e-03 2.14083074e-03 2.37488419e-01 2.33822799e+00 8.15178871e-01
4695 5.00122877e-03 1.18251843e-03 1.71217090e-03 2.10627215e-03 2.35754609e-01 2.33044147e+00 8.16024840e-01
4696 5.18678734e-03 1.17077772e-03 1.67382392e-03 2.34196172e-03 1.93044856e-01 2.29748201e+00 8.12423527e-01
4697 4.66683460e-03 1.13594485e-03 1.61447306e-03 1.91618374e-03 2.01636195e-01 2.29248476e+00 8.17856610e-01
4698 5.12181083e-03 1.23782537e-03 1.72195828e-03 2.16173800e-03 2.57471323e-01 2.38936043e+00 8.01615536e-01
4699 4.87900106e-03 1.17759814e-03 1.66779850e-03 2.03331443e-03 2.58139431e-01 2.42991066e+00 7.86410809e-01
