epoch total_loss L_interior L_down_yy L_up_yy L_down L_up L_left L_right
4.558000000000e+03 1.076396802091e-04 7.060334610287e-06 2.366992521274e-05 1.213139739775e-06 2.653045339684e-05 1.756692654453e-05 1.704361602606e-05 1.455528308725e-05
4.559000000000e+03 9.375838271808e-05 7.358343736996e-06 2.223518276878e-05 1.279219077333e-06 1.054911626852e-05 1.555291783006e-05 1.032353611663e-05 2.646006760187e-05
4.560000000000e+03 8.168022759492e-05 1.103144586523e-05 2.286652124894e-05 1.250961304322e-06 1.812348818930e-05 9.693166248326e-06 7.079470378812e-06 1.163517026725e-05
4.561000000000e+03 8.321595669258e-05 2.307963222847e-05 2.512104219932e-05 1.258857992070e-06 4.167465704086e-06 9.092918844544e-06 7.578807526443e-06 1.291723856411e-05
4.562000000000e+03 8.268201054307e-05 2.852364013961e-05 2.461053009029e-05 1.339061896033e-06 8.699723366590e-06 7.235768407554e-06 2.442987806717e-06 9.830296221480e-06
4.563000000000e+03 7.346116763074e-05 2.496649904060e-05 2.143631718354e-05 1.331381099590e-06 3.790642040258e-06 5.221578703640e-06 4.597360202752e-06 1.211738435813e-05
4.564000000000e+03 6.372510688379e-05 1.207443165185e-05 2.299301741004e-05 1.322322304986e-06 9.354385838378e-06 6.969914920774e-06 4.313762474339e-06 6.697275239276e-06
4.565000000000e+03 6.189318810357e-05 7.391502549581e-06 2.226253127446e-05 1.337299181614e-06 4.221992639941e-06 7.892246685515e-06 5.558934390137e-06 1.322868047282e-05
4.566000000000e+03 6.344156281557e-05 6.825332548033e-06 2.280173612235e-05 1.327826225861e-06 1.397959385940e-05 6.464279977081e-06 6.230703093024e-06 5.812087692902e-06
4.567000000000e+03 5.969421181362e-05 7.645377991139e-06 2.220840178779e-05 1.266556296287e-06 5.235041953711e-06 6.073853455746e-06 4.723211077362e-06 1.254177095689e-05
4.568000000000e+03 5.156709084986e-05 6.177054729051e-06 2.390681584075e-05 1.264233901566e-06 7.583069873363e-06 5.041445092502e-06 4.136107236263e-06 3.458363380560e-06
4.569000000000e+03 4.280688153813e-05 7.246556833707e-06 2.272860001540e-05 1.216762029799e-06 1.880750801320e-06 2.383599621680e-06 2.783835725495e-06 4.566771167447e-06
4.570000000000e+03 4.021338099847e-05 1.134296053351e-05 2.045783185167e-05 1.244270265488e-06 4.195439942123e-06 8.500003332301e-07 1.601594448175e-07 1.962723217730e-06
4.571000000000e+03 3.904906770913e-05 1.120055185311e-05 2.306929127371e-05 1.217256567543e-06 1.139622668234e-06 4.586293584907e-07 3.640996908416e-07 1.599616098247e-06
4.572000000000e+03 3.538238524925e-05 8.549741323804e-06 2.242510890937e-05 1.271751102649e-06 1.165176172435e-06 3.705392543907e-07 2.464240651534e-07 1.353643710900e-06
4.573000000000e+03 3.378749170224e-05 6.408052740881e-06 2.283654794155e-05 1.278178274333e-06 1.358544068353e-06 2.810049863911e-07 1.944828085243e-07 1.430682573300e-06
4.574000000000e+03 3.477841164568e-05 8.138860721374e-06 2.196941204602e-05 1.293796685786e-06 1.382908408232e-06 5.436416472548e-07 2.804613359331e-07 1.169330062112e-06
4.575000000000e+03 3.842216028715e-05 1.002631051961e-05 2.273205427628e-05 1.229418103321e-06 2.931558128694e-06 4.412917462560e-07 1.248329510872e-07 9.366908670927e-07
4.576000000000e+03 3.961629772675e-05 8.166983207047e-06 2.346350629523e-05 1.262909563593e-06 9.400948783878e-07 1.295722427130e-06 7.324211992454e-07 3.754662884603e-06
4.577000000000e+03 4.106051346753e-05 7.127349817893e-06 2.229357596661e-05 1.251027583749e-06 4.540790996543e-06 2.325526111235e-06 1.813208882595e-06 1.709036041575e-06
4.578000000000e+03 4.772274041898e-05 8.345552487299e-06 2.226238393632e-05 1.254371454706e-06 2.239419245598e-06 3.201509571227e-06 2.957336391773e-06 7.462166195182e-06
4.579000000000e+03 5.339662311599e-05 5.704447630706e-06 2.289360054419e-05 1.190658622363e-06 1.106193758460e-05 4.279794211470e-06 2.233786744910e-06 6.032397322997e-06
4.580000000000e+03 5.988915654598e-05 5.875646820641e-06 2.271860648762e-05 1.204040131597e-06 5.198285180086e-06 7.112155799405e-06 8.036558028834e-06 9.743866030476e-06
4.581000000000e+03 6.225808465388e-05 6.854143521196e-06 2.091088572342e-05 1.234301635122e-06 1.298522147408e-05 7.734340215393e-06 5.797754511150e-06 6.741440301994e-06
4.582000000000e+03 6.614383164560e-05 8.261098628282e-06 2.126250910806e-05 1.257367671315e-06 6.043558641977e-06 7.010594345047e-06 4.955412350682e-06 1.735329533403e-05
4.583000000000e+03 7.359367009485e-05 1.307969432673e-05 2.307516297151e-05 1.238047275365e-06 1.275868817174e-05 8.682749466971e-06 6.190760814206e-06 8.568562407163e-06
4.584000000000e+03 7.876634481363e-05 1.332208739768e-05 2.302502798557e-05 1.353320612907e-06 5.054828761786e-06 1.114305723604e-05 7.778070539644e-06 1.708995114313e-05
4.585000000000e+03 8.487482409691e-05 1.085063649953e-05 2.368804598518e-05 1.200781412081e-06 1.840846380219e-05 1.045210046868e-05 6.660700819339e-06 1.361409249512e-05
4.586000000000e+03 9.133282583207e-05 7.717597327428e-06 2.331479481654e-05 1.246903593710e-06 1.113991856982e-05 1.340574999631e-05 1.275974318560e-05 2.174811925215e-05
4.587000000000e+03 9.785689326236e-05 7.014181846898e-06 2.216760549345e-05 1.200994120154e-06 2.276582381455e-05 1.634048567212e-05 1.196976427309e-05 1.639803849685e-05
4.588000000000e+03 1.029124541674e-04 6.355003279168e-06 2.199702794314e-05 1.266252979804e-06 1.365389562125e-05 1.816674011934e-05 1.593673005118e-05 2.553681042627e-05
4.589000000000e+03 1.117811989388e-04 8.066660484474e-06 2.400748599030e-05 1.228945393450e-06 2.696722913242e-05 1.801097096177e-05 1.311097003054e-05 2.038893762801e-05
4.590000000000e+03 1.240435813088e-04 1.140471522376e-05 2.465175930411e-05 1.354497499051e-06 1.546843668621e-05 2.104010491166e-05 1.562888610351e-05 3.449518771959e-05
4.591000000000e+03 1.444116205676e-04 1.820949546527e-05 2.486032099114e-05 1.304010652348e-06 3.078824738623e-05 2.489955477358e-05 1.813429298636e-05 2.621570274641e-05
4.592000000000e+03 1.783523184713e-04 2.842166395567e-05 2.402314567007e-05 1.299873247262e-06 2.250760917377e-05 3.008590829268e-05 2.218287954747e-05 4.983123653801e-05
4.593000000000e+03 2.242519258289e-04 3.415914761717e-05 2.867870352929e-05 1.306825652136e-06 4.449311745702e-05 4.056239413330e-05 2.502537427063e-05 5.002636680729e-05
4.594000000000e+03 2.711910055950e-04 2.899568244175e-05 2.692302223295e-05 1.366501578559e-06 4.207875099382e-05 5.342978693079e-05 4.310366057325e-05 7.529360300396e-05
4.595000000000e+03 3.292939800303e-04 1.652898572502e-05 2.212859908468e-05 1.266303229386e-06 8.163501479430e-05 7.174452184699e-05 5.125873212819e-05 8.473180787405e-05
4.596000000000e+03 4.123898106627e-04 1.276432067243e-05 2.393316208327e-05 1.383923063258e-06 8.538668043911e-05 8.717877062736e-05 7.060707866913e-05 1.311358792009e-04
4.597000000000e+03 4.978713113815e-04 1.392945432599e-05 2.560212487879e-05 1.284031895921e-06 1.277710834984e-04 1.137370345532e-04 9.030093497131e-05 1.252466463484e-04
4.598000000000e+03 6.163103971630e-04 3.304795973236e-05 2.861603934434e-05 1.534007196824e-06 1.171190815512e-04 1.377486332785e-04 1.008032195386e-04 1.974414772121e-04
4.599000000000e+03 7.730593206361e-04 7.557012577308e-05 2.928644425992e-05 1.265444097953e-06 1.792532275431e-04 1.616497174837e-04 1.177254089271e-04 2.083089784719e-04
4.600000000000e+03 9.643215453252e-04 1.274934475077e-04 3.903605102096e-05 1.633497163311e-06 1.631244522287e-04 2.006467693718e-04 1.504578540334e-04 2.819295041263e-04
4.601000000000e+03 1.178465434350e-03 1.832112175180e-04 5.767683978775e-05 1.860017846411e-06 2.300057240063e-04 2.412602480035e-04 1.673090591794e-04 2.971422800329e-04
4.602000000000e+03 1.369032892399e-03 2.357219636906e-04 4.504646494752e-05 1.963616568901e-06 2.245135983685e-04 2.743637305684e-04 1.986735296668e-04 3.887499915436e-04
4.603000000000e+03 1.499119098298e-03 1.977444335353e-04 4.500995783019e-05 1.357003043267e-06 3.302676195744e-04 3.007021150552e-04 1.963604445336e-04 4.276774998289e-04
4.604000000000e+03 1.533527392894e-03 1.293447712669e-04 3.718434891198e-05 1.830992459873e-06 2.932822389994e-04 3.438586136326e-04 2.694535360206e-04 4.585728747770e-04
4.605000000000e+03 1.438293606043e-03 6.344355642796e-05 4.310468648328e-05 1.471200789638e-06 3.532744885888e-04 3.308624145575e-04 2.565007889643e-04 3.896365233231e-04
4.606000000000e+03 1.181729137897e-03 4.294278551242e-05 2.611958916532e-05 1.841703237915e-06 2.465517609380e-04 2.716019225772e-04 2.044306456810e-04 3.882407036144e-04
4.607000000000e+03 7.944830576889e-04 3.692631798913e-05 2.768156628008e-05 1.155094992100e-06 2.163364115404e-04 1.650571648497e-04 1.317397691309e-04 2.155867259717e-04
4.608000000000e+03 4.079991485924e-04 2.869863237720e-05 3.021808879566e-05 2.038492539214e-06 5.990288264002e-05 9.670905274106e-05 6.981065962464e-05 1.206213564728e-04
4.609000000000e+03 1.327873033006e-04 2.104879422404e-05 2.315322126378e-05 1.119438252317e-06 3.010192267539e-05 1.936956869031e-05 1.342844643659e-05 2.456591209921e-05
4.610000000000e+03 3.475622725091e-05 7.278383691300e-06 2.243287599413e-05 1.298681468143e-06 1.348990508632e-06 2.724086414219e-07 8.082572833246e-08 2.044059101536e-06
4.611000000000e+03 1.094144827221e-04 1.237547621713e-05 2.327313086425e-05 1.405414309374e-06 1.451588286727e-05 1.416676150257e-05 1.501877068222e-05 2.865905480576e-05
4.612000000000e+03 2.832446771208e-04 3.810863199760e-05 2.724319892877e-05 1.177893636850e-06 5.909785977565e-05 5.676869841409e-05 3.214567914256e-05 6.870272773085e-05
4.613000000000e+03 4.716493422166e-04 7.311838999158e-05 3.562951314962e-05 1.707155774966e-06 7.148546865210e-05 8.933416393120e-05 7.283510785783e-05 1.275395188713e-04
4.614000000000e+03 5.757514154539e-04 9.497800783720e-05 3.162485882058e-05 1.256994210053e-06 1.137231374742e-04 1.193919597426e-04 7.689839549130e-05 1.378780434607e-04
4.615000000000e+03 5.693140556104e-04 8.121540304273e-05 3.117318556178e-05 1.503313797002e-06 9.632795990910e-05 1.031310021062e-04 7.557389471913e-05 1.803893101169e-04
4.616000000000e+03 4.430770641193e-04 3.889040453942e-05 2.930087975983e-05 1.094761728382e-06 9.854484960670e-05 9.687532292446e-05 6.539712921949e-05 1.129737211158e-04
4.617000000000e+03 2.672911505215e-04 1.106374384108e-05 2.705715814955e-05 1.587783572177e-06 4.564507617033e-05 5.721379056922e-05 5.432056059362e-05 7.040304626571e-05
4.618000000000e+03 1.150552416220e-04 7.027494120848e-06 2.246615804324e-05 1.161930185845e-06 2.940628110082e-05 1.974231963686e-05 1.211195649375e-05 2.313910408702e-05
4.619000000000e+03 3.968210512539e-05 7.089426162565e-06 2.255519393657e-05 1.208555659105e-06 1.182835831059e-06 9.524903816782e-07 9.704853027870e-07 5.723118192691e-06
4.620000000000e+03 5.538485856960e-05 8.591553523729e-06 2.280633998453e-05 1.338820538876e-06 2.649487669260e-06 4.237241228111e-06 2.557383368185e-06 1.320403316640e-05
4.621000000000e+03 1.320251321886e-04 9.727922588354e-06 2.262334055558e-05 1.176315549856e-06 3.440327418502e-05 2.222272814834e-05 1.637653622311e-05 2.549501004978e-05
4.622000000000e+03 2.187219506595e-04 1.106808758777e-05 2.569372190919e-05 1.563998466736e-06 3.313626439194e-05 4.655318480218e-05 4.016791353934e-05 6.053878678358e-05
4.623000000000e+03 2.616743731778e-04 1.535843694001e-05 2.542930269556e-05 1.115517420658e-06 6.624289380852e-05 5.279920515022e-05 3.561854464351e-05 6.511045648949e-05
4.624000000000e+03 2.382114907959e-04 2.059945472865e-05 2.258634594909e-05 1.318873728451e-06 3.879934956785e-05 4.549743607640e-05 3.899789953721e-05 7.041213393677e-05
4.625000000000e+03 1.629592443351e-04 1.310181869485e-05 2.487472920620e-05 1.166508582173e-06 3.674632534967e-05 3.208384077880e-05 2.078638135572e-05 3.419965287321e-05
4.626000000000e+03 8.516822708771e-05 9.361058801005e-06 2.223908995802e-05 1.184051029668e-06 8.233228982135e-06 1.209949004988e-05 1.133899149863e-05 2.071231756418e-05
4.627000000000e+03 3.998899410362e-05 6.773794211767e-06 2.294605656061e-05 1.209104880218e-06 5.450138814922e-06 1.280760443478e-06 5.215710530138e-07 1.807567514334e-06
4.628000000000e+03 4.039531995659e-05 8.412651368417e-06 2.354721618758e-05 1.194442916130e-06 4.485207227845e-06 1.012124243971e-06 6.338146363305e-07 1.109859340431e-06
4.629000000000e+03 6.938315345906e-05 1.118712316384e-05 2.135071918019e-05 1.188135684060e-06 4.974536750524e-06 7.529260983574e-06 5.329041869118e-06 1.782433719200e-05
4.630000000000e+03 1.104911207221e-04 1.438671824872e-05 2.473740278219e-05 1.172598217636e-06 2.147594022972e-05 1.877474096545e-05 1.217049612023e-05 1.777322722774e-05
4.631000000000e+03 1.351547834929e-04 1.726260416035e-05 2.333079464734e-05 1.205206444865e-06 1.687850817689e-05 2.203463918704e-05 2.021532600338e-05 3.422770896577e-05
4.632000000000e+03 1.295487745665e-04 1.290019099542e-05 2.383750506851e-05 1.154118308477e-06 2.764060445770e-05 2.265372131660e-05 1.284098107135e-05 2.852164652722e-05
4.633000000000e+03 9.947463695426e-05 8.673369848111e-06 2.114556264132e-05 1.175746660920e-06 1.156245798484e-05 1.657313987380e-05 1.521027934359e-05 2.513408617233e-05
4.634000000000e+03 6.651107833022e-05 6.607816885662e-06 2.190339000663e-05 1.115317104450e-06 1.524269646325e-05 7.992616701813e-06 5.889852218388e-06 7.759384970996e-06
4.635000000000e+03 4.124444603804e-05 6.840952210041e-06 2.146584665752e-05 1.188963210552e-06 1.300127337345e-06 2.193596856159e-06 1.543483904243e-06 6.711479272781e-06
4.636000000000e+03 3.230814036215e-05 6.481670880021e-06 2.145279358956e-05 1.122998355640e-06 1.570791596350e-06 3.085351636400e-07 9.215463592227e-08 1.279195544157e-06
4.637000000000e+03 4.189076935290e-05 6.184630365169e-06 2.286320705025e-05 1.130333316723e-06 6.972549726925e-06 1.561540670991e-06 9.891384706862e-07 2.189371798522e-06
4.638000000000e+03 5.710566983907e-05 6.506665158668e-06 2.226715514553e-05 1.120276806432e-06 3.755566467589e-06 6.775803285564e-06 6.285875315371e-06 1.039432663674e-05
4.639000000000e+03 7.051661668811e-05 7.744747563265e-06 2.259658867843e-05 1.106839363274e-06 1.468030404794e-05 9.179299922835e-06 6.278309228946e-06 8.930522199080e-06
4.640000000000e+03 7.772265234962e-05 1.233519833477e-05 2.286905873916e-05 1.093119863071e-06 6.611576736759e-06 9.568831956130e-06 7.790328709234e-06 1.745454392221e-05
4.641000000000e+03 7.774095865898e-05 1.881261960079e-05 2.255585968669e-05 1.169512302113e-06 1.214939766214e-05 8.858177352522e-06 4.818277375307e-06 9.377115020470e-06
4.642000000000e+03 6.913409742992e-05 1.835074363044e-05 2.313892400707e-05 1.201933741868e-06 3.592432676669e-06 5.594028607447e-06 4.196753707220e-06 1.305928344664e-05
4.643000000000e+03 5.167054405320e-05 1.015388170345e-05 2.302622488060e-05 1.245260932592e-06 6.080007551645e-06 4.744248599309e-06 2.721275222939e-06 3.699645731103e-06
4.644000000000e+03 3.914446642739e-05 6.031564225850e-06 2.258766289742e-05 1.221725824507e-06 1.511312575531e-06 1.482788320573e-06 1.773514895831e-06 4.535897005553e-06
4.645000000000e+03 3.598586772569e-05 8.545587661501e-06 2.226118158433e-05 1.151436549662e-06 2.774960876195e-06 3.912447255061e-07 1.299384280173e-07 7.315206289604e-07
4.646000000000e+03 3.555976945790e-05 8.905087270250e-06 2.200819290010e-05 1.083584606931e-06 2.364664624110e-06 3.447170797699e-07 1.795143163008e-07 6.740094704583e-07
4.647000000000e+03 3.918729635188e-05 7.564524366899e-06 2.281820889038e-05 1.198690711135e-06 9.577067885402e-07 1.390215970787e-06 9.597205234968e-07 4.298226940591e-06
4.648000000000e+03 4.434095899342e-05 6.507935268019e-06 2.214196319983e-05 1.142305791291e-06 6.465411843237e-06 3.131566018055e-06 2.502978759367e-06 2.448799932608e-06
4.649000000000e+03 5.152236553840e-05 6.877244686621e-06 2.265925832035e-05 1.223902586389e-06 2.635216560520e-06 5.025316568208e-06 4.000003627880e-06 9.101418982027e-06
4.650000000000e+03 5.318684270605e-05 6.893540557940e-06 2.333375778107e-05 1.151065362137e-06 9.865297215583e-06 4.118156994082e-06 2.828049673553e-06 4.996977622795e-06
4.651000000000e+03 4.847561649512e-05 7.398590696539e-06 2.193307409470e-05 1.148016508523e-06 2.542924903537e-06 4.071816420037e-06 3.714271088029e-06 7.666925739613e-06
4.652000000000e+03 4.465147503652e-05 8.594276550866e-06 2.199714435847e-05 1.223819026563e-06 5.499893177330e-06 2.977299573104e-06 1.652897140048e-06 2.706144414333e-06
4.653000000000e+03 4.137392534176e-05 9.299587873102e-06 2.233007580799e-05 1.168287667497e-06 1.086689167096e-06 1.532232317913e-06 1.148188289335e-06 4.808862740902e-06
4.654000000000e+03 3.816868047579e-05 7.346947768383e-06 2.422804573143e-05 1.172654606307e-06 3.655775117295e-06 6.485780090770e-07 2.126173370698e-07 9.040584814102e-07
4.655000000000e+03 3.235651092837e-05 6.448337444454e-06 2.138027593901e-05 1.150569687525e-06 1.314647079198e-06 5.420916409093e-07 4.350827396138e-07 1.085503640752e-06
4.656000000000e+03 3.465349436738e-05 8.249013262684e-06 2.183789365517e-05 1.228257588082e-06 1.203443503073e-06 2.627847379699e-07 1.364059301068e-07 1.735693103910e-06
4.657000000000e+03 3.742389526451e-05 7.400026788673e-06 2.455310459482e-05 1.321076751992e-06 1.659644340180e-06 8.683666123943e-07 4.934582875649e-07 1.128212375079e-06
4.658000000000e+03 3.849118365906e-05 8.780964890320e-06 2.203404983447e-05 1.259251803276e-06 1.166808033304e-06 1.258212023458e-06 1.247468503607e-06 2.744420953604e-06
4.659000000000e+03 4.133737820666e-05 8.065727342910e-06 2.158622373827e-05 1.170299356090e-06 5.841729489475e-06 1.648026795920e-06 4.734926335459e-07 2.551881152613e-06
4.660000000000e+03 4.585154601955e-05 7.829433343431e-06 2.332272924832e-05 1.249019533134e-06 1.862941189756e-06 2.968708486151e-06 2.359609197811e-06 6.259108886297e-06
4.661000000000e+03 4.448698382475e-05 5.760144631495e-06 2.221097929578e-05 1.206434490086e-06 6.649048373220e-06 3.457987986621e-06 3.165893986079e-06 2.036501655311e-06
4.662000000000e+03 4.420539335115e-05 6.528403901029e-06 2.315551500942e-05 1.236052071363e-06 1.852223817878e-06 2.719183385125e-06 2.349000169488e-06 6.365019999066e-06
4.663000000000e+03 3.950772952521e-05 5.983114533592e-06 2.327060792595e-05 1.190010721075e-06 5.641496954922e-06 1.227869461218e-06 6.589244776478e-07 1.535707497169e-06
4.664000000000e+03 3.484861736069e-05 6.142568054202e-06 2.269557626278e-05 1.183371296065e-06 1.235706804437e-06 9.439374935027e-07 1.027649886964e-06 1.619805175324e-06
4.665000000000e+03 3.360092159710e-05 5.338948540157e-06 2.387207860011e-05 1.255259235222e-06 1.292675847253e-06 3.243671926612e-07 1.809505647543e-07 1.336646050731e-06
4.666000000000e+03 3.559927426977e-05 8.453730515612e-06 2.208346995758e-05 1.249154138350e-06 2.232815177194e-06 4.397028590120e-07 2.191562487042e-07 9.212407121595e-07
4.667000000000e+03 3.847146581393e-05 9.774043974176e-06 2.207533361798e-05 1.197767687700e-06 1.364103809465e-06 1.024786229209e-06 1.357626274512e-06 1.677805585132e-06
4.668000000000e+03 3.796400778810e-05 7.813852789695e-06 2.241378388135e-05 1.181699303743e-06 4.704176262749e-06 6.577990916412e-07 4.548120102754e-07 7.378852160400e-07
4.669000000000e+03 3.758276216104e-05 7.419102985295e-06 2.256876723550e-05 1.191709429804e-06 9.661538342698e-07 1.312694848821e-06 6.553868274750e-07 3.468947625151e-06
4.670000000000e+03 4.596979488269e-05 1.377180069539e-05 2.536843567214e-05 1.262652290279e-06 2.348950829401e-06 1.323330820924e-06 6.811865205236e-07 1.213439077219e-06
4.671000000000e+03 4.722754601971e-05 1.665213858359e-05 2.394787043158e-05 1.203660303872e-06 8.623492249171e-07 8.806078426460e-07 5.033881507188e-07 3.177528469678e-06
4.672000000000e+03 4.158346564509e-05 1.274193527934e-05 2.149769534299e-05 1.226781591868e-06 3.609706709540e-06 8.333763048540e-07 1.896978005789e-07 1.484268977947e-06
4.673000000000e+03 3.537198426784e-05 6.440453489631e-06 2.160822623409e-05 1.206654928865e-06 1.252740503332e-06 1.039118501467e-06 1.195395043396e-06 2.629393520692e-06
4.674000000000e+03 3.700838351506e-05 7.278307293745e-06 2.197287358285e-05 1.277302771996e-06 2.778364660116e-06 1.476565444136e-06 1.160009901469e-06 1.064961111297e-06
4.675000000000e+03 3.640097565949e-05 8.796389010968e-06 2.101157588186e-05 1.245192947863e-06 1.216177906826e-06 5.892688932363e-07 7.578208851555e-07 2.784550815704e-06
4.676000000000e+03 3.525764623191e-05 7.697155524511e-06 2.214053711214e-05 1.178369871013e-06 3.264700353611e-06 2.971285368858e-07 1.279613996985e-07 5.517957788470e-07
4.677000000000e+03 3.328211460030e-05 6.673588359263e-06 2.221808972536e-05 1.232696376974e-06 1.709149614726e-06 3.037495162062e-07 3.551355973741e-07 7.897052114458e-07
4.678000000000e+03 3.220402868465e-05 6.096678589529e-06 2.163488170481e-05 1.221113620886e-06 1.235834588442e-06 2.736832982464e-07 2.795663931465e-07 1.462270233787e-06
4.679000000000e+03 3.574566289899e-05 8.733036338526e-06 2.177043279517e-05 1.198691165882e-06 2.035109218923e-06 5.826566962241e-07 4.078945607944e-07 1.017842464535e-06
4.680000000000e+03 3.626809848356e-05 7.637360795343e-06 2.335049612157e-05 1.215724637404e-06 1.138623815677e-06 5.660497208737e-07 7.094010356923e-07 1.650439912737e-06
4.681000000000e+03 3.638451380539e-05 7.035289399937e-06 2.399891309324e-05 1.227651068803e-06 3.111420028290e-06 3.051407304611e-07 7.095957244019e-08 6.351385195558e-07
4.682000000000e+03 3.400309287827e-05 6.030140866642e-06 2.323398803128e-05 1.213673613165e-06 1.266905201192e-06 4.875504941992e-07 3.166970827806e-07 1.454135713175e-06
4.683000000000e+03 3.351284976816e-05 7.331600045291e-06 2.177845090046e-05 1.198030417981e-06 1.601307076271e-06 3.642918500191e-07 2.048848273262e-07 1.034283627632e-06
4.684000000000e+03 3.582939461921e-05 8.145910214807e-06 2.294983460160e-05 1.241817585651e-06 1.085065605366e-06 3.059728328481e-07 1.107348737150e-07 1.990056489376e-06
4.685000000000e+03 3.429157368373e-05 6.682376806566e-06 2.279447289766e-05 1.184642883345e-06 2.652783223311e-06 2.908903695698e-07 1.156907742939e-07 5.707177592740e-07
4.686000000000e+03 3.285276397946e-05 5.798644451716e-06 2.168128048652e-05 1.167214350062e-06 1.622744889573e-06 6.866317789900e-07 9.215791010320e-07 9.746686373546e-07
4.687000000000e+03 3.447310882621e-05 6.729988854204e-06 2.294266232639e-05 1.212068127643e-06 1.797947447812e-06 5.730755106015e-07 3.257747778207e-07 8.915914690988e-07
4.688000000000e+03 3.250827285228e-05 7.798608748999e-06 1.957312997547e-05 1.285380335503e-06 7.924378451207e-07 2.516376298445e-07 2.137114449852e-07 2.593368435555e-06
4.689000000000e+03 3.368775287527e-05 7.163857844716e-06 2.182997559430e-05 1.256237737834e-06 1.970712446564e-06 3.935384711440e-07 1.914446698947e-07 8.819865229270e-07
4.690000000000e+03 3.395758903935e-05 6.491196472780e-06 2.245963696623e-05 1.274273472518e-06 1.521304056951e-06 5.762170758317e-07 7.205061933746e-07 9.144555406237e-07
4.691000000000e+03 3.437176928855e-05 6.245692929951e-06 2.302440407220e-05 1.217166527567e-06 2.506319788154e-06 4.820717549592e-07 1.744606663578e-07 7.216544872790e-07
4.692000000000e+03 3.525525971781e-05 5.817143573950e-06 2.350493195991e-05 1.330289251200e-06 8.996976248454e-07 3.215899653242e-07 2.965420264900e-07 3.085063326580e-06
4.693000000000e+03 3.328888487886e-05 6.359650342347e-06 2.161323754990e-05 1.217455519509e-06 2.520416273910e-06 5.049201945440e-07 3.543169668774e-07 7.188890549514e-07
4.694000000000e+03 3.540673060343e-05 8.780515599938e-06 2.124676575477e-05 1.268663027076e-06 1.690003841759e-06 7.132019845812e-07 8.746075081945e-07 8.329776619576e-07
4.695000000000e+03 3.462253516773e-05 6.758129984519e-06 2.329478775209e-05 1.239062157765e-06 2.367394017710e-06 2.781842454169e-07 8.782993887735e-08 5.971444920760e-07
4.696000000000e+03 3.323355849716e-05 5.990212230245e-06 2.293354918947e-05 1.275896920561e-06 1.317943315371e-06 2.934888527761e-07 1.588970235389e-07 1.263573608412e-06
4.697000000000e+03 3.330028630444e-05 6.317933184619e-06 2.220692294941e-05 1.230741190739e-06 9.445361115468e-07 2.783826005270e-07 2.361633306691e-07 2.085605274260e-06
4.698000000000e+03 3.266206476837e-05 5.628511644318e-06 2.132458939741e-05 1.166965830635e-06 3.306796088509e-06 4.046743811159e-07 1.215732794435e-07 7.089555538187e-07
4.699000000000e+03 3.611475403886e-05 6.944137112441e-06 2.251457226521e-05 1.249981778528e-06 1.356913685413e-06 1.197931169372e-06 1.377926309942e-06 1.473287738918e-06
4.700000000000e+03 3.805050073424e-05 7.097442903614e-06 2.387657514191e-05 1.252708557331e-06 3.097704620814e-06 1.005140916277e-06 7.843756293369e-07 9.365493269797e-07
4.701000000000e+03 3.582367571653e-05 5.715873612644e-06 2.258917265863e-05 1.310640186603e-06 1.037004039972e-06 5.356303631743e-07 4.278288940895e-07 4.207523943478e-06
4.702000000000e+03 3.534094503266e-05 6.276029580476e-06 2.233841405541e-05 1.240081473952e-06 2.959219045806e-06 1.040716369971e-06 4.610079429312e-07 1.025478582051e-06
4.703000000000e+03 3.830037167063e-05 7.472042398149e-06 2.337387741136e-05 1.289186343456e-06 1.393392722093e-06 1.495856054134e-06 1.535185560897e-06 1.740827087815e-06
4.704000000000e+03 3.795533484663e-05 9.499893167231e-06 2.051890805888e-05 1.255012648471e-06 3.782359499382e-06 1.095500238080e-06 3.676704523059e-07 1.435994136045e-06
4.705000000000e+03 3.932442996302e-05 8.063268069236e-06 2.141417462553e-05 1.405011175848e-06 1.350571892544e-06 9.792877335713e-07 8.171136300916e-07 5.295000391925e-06
4.706000000000e+03 4.034620360471e-05 6.885506536491e-06 2.117636904586e-05 1.364366767120e-06 4.016702405352e-06 2.932540610345e-06 1.883701770566e-06 2.087012944685e-06
4.707000000000e+03 4.733920286526e-05 8.177817107935e-06 2.280075568706e-05 1.308796754529e-06 1.920911245179e-06 3.806389941019e-06 3.223398607588e-06 6.101138751546e-06
4.708000000000e+03 5.086176679470e-05 7.409359568555e-06 2.180291812692e-05 1.258421207240e-06 1.002970930131e-05 3.378161864021e-06 1.941021537277e-06 5.042174962000e-06
4.709000000000e+03 5.750656782766e-05 7.165218903538e-06 2.221782415290e-05 1.247213162969e-06 4.252426151652e-06 6.279652097874e-06 4.689229626820e-06 1.165499998024e-05
4.710000000000e+03 6.695205956930e-05 5.728638370783e-06 2.344625863770e-05 1.346670501334e-06 1.274453188671e-05 9.206219147018e-06 8.055601028900e-06 6.424146249628e-06
4.711000000000e+03 7.565294799861e-05 6.734074304404e-06 2.175340523536e-05 1.299667701460e-06 7.717108928773e-06 1.126090137404e-05 9.677097295935e-06 1.721069202176e-05
4.712000000000e+03 9.744364069775e-05 1.263277499675e-05 2.481925184838e-05 1.234647015735e-06 2.183936885558e-05 1.220889589604e-05 6.839084107924e-06 1.786961547623e-05
